South Carolina,Norman,Ralph,RalphNorman
South Carolina,Norman,Ralph,RepRalphNorman
South Carolina,Rice,Tom,RepTomRice
South Carolina,Timmons,William,RepTimmons
South Carolina,Timmons,William,VoteTimmons
South Carolina,Wilson,Joe,CongJoeWilson
South Carolina,Wilson,Joe,RepJoeWilson
South Dakota,Johnson,Dusty,DustyJohnson
South Dakota,Johnson,Dusty,RepDustyJohnson
Tennessee,Burchett,Tim,RepTimBurchett
Tennessee,Burchett,Tim,timburchett
Tennessee,Cohen,Steve,ReElectCohen
Tennessee,Cohen,Steve,RepCohen
Tennessee,Cooper,Jim,CoopForCongress
Tennessee,Cooper,Jim,repjimcooper
Tennessee,DesJarlais,Scott,DesJarlaisTN04
Tennessee,DesJarlais,Scott,tndesjarlais
Tennessee,Fleischmann,Chuck,RepChuck
Tennessee,Fleischmann,Chuck,chuck4congress
Tennessee,Green,Mark,DrMarkGreen4TN
Tennessee,Green,Mark,RepMarkGreen
Tennessee,Kustoff,David,DavidKustoff
Tennessee,Kustoff,David,RepDavidKustoff
Tennessee,Roe,Phil,DrPhilRoe
Tennessee,Rose,John,JohnRoseforTN
Tennessee,Rose,John,RepJohnRose
Texas,Allred,Colin,ColinAllredTX
Texas,Allred,Colin,RepColinAllred
Texas,Arrington,Jodey,JodeyArrington
Texas,Arrington,Jodey,RepArrington
Texas,Babin,Brian,Babin4Congress
Texas,Babin,Brian,RepBrianBabin
Texas,Brady,Kevin,RepKevinBrady
Texas,Brady,Kevin,bradyfortexas
Texas,Burgess,Michael,michaelcburgess
Texas,Carter,John,JudgeCarter
Texas,Carter,John,JudgeJohnCarter
Texas,Castro,Joaquin,Castro4Congress
Texas,Castro,Joaquin,JoaquinCastrotx
Texas,Cloud,Michael,MichaelJCloud
Texas,Cloud,Michael,RepCloudTX
Texas,Conaway,Mike,ConawayTX11
Texas,Crenshaw,Dan,DanCrenshawTX
Texas,Crenshaw,Dan,RepDanCrenshaw
Texas,Cuellar,Henry,CuellarCampaign
Texas,Cuellar,Henry,RepCuellar
Texas,Doggett,Lloyd,LloydDoggettTX
Texas,Doggett,Lloyd,RepLloydDoggett
Texas,Escobar,Veronica,RepEscobar
Texas,Escobar,Veronica,vgescobar
Texas,Fletcher,Lizzie,Lizzie4Congress
Texas,Fletcher,Lizzie,RepFletcher
Texas,Flores,Bill,Flores4Congress
Texas,Flores,Bill,RepBillFlores
Texas,Garcia,Sylvia,LaCongresista
Texas,Garcia,Sylvia,RepSylviaGarcia
Texas,Gohmert,Louie,LouieGohmertTX1
Texas,Gohmert,Louie,replouiegohmert
Texas,Gonzalez,Vicente,RepGonzalez
Texas,Gonzalez,Vicente,Vicentecongress
Texas,Gooden,Lance,Lancegooden
Texas,Granger,Kay,RepKayGranger
Texas,Green,Al,RepAlGreen
Texas,Green,Al,RepAlGreenTX
Texas,Hurd,Will,HurdOnTheHill
Texas,Hurd,Will,WillHurd
Texas,Jackson Lee,Sheila,JacksonLeeTX18
Texas,Jackson Lee,Sheila,SheilaJacksonLe
Texas,Johnson,E.B.,RepEBJ
Texas,Marchant,Kenny,RepKenMarchant
Texas,McCaul,Michael,McCaulforTexas
Texas,McCaul,Michael,RepMcCaul
Texas,Olson,Pete,PeteOlson
Texas,Olson,Pete,RepPeteOlson
Texas,Ratcliffe,John,RatcliffeTX4
Texas,Ratcliffe,John,RepRatcliffe
Texas,Roy,Chip,RepChipRoy
Texas,Roy,Chip,chiproytx
Texas,Taylor,Van,RepVanTaylor
Texas,Taylor,Van,VanTaylorTX
Texas,Thornberry,Mac,MacTXPress
Texas,Thornberry,Mac,MacThornberry
Texas,Veasey,Marc,MarcVeasey
Texas,Veasey,Marc,RepVeasey
Texas,Vela,Filemon,FilemonVela
Texas,Vela,Filemon,RepFilemonVela
Texas,Weber,Randy,TXRandy14
Texas,Weber,Randy,WeberforTexas
Texas,Williams,Roger,RepRWilliams
Texas,Williams,Roger,RogerWilliamsTX
Texas,Wright,Ron,RepRonWright
Texas,Wright,Ron,ron4congress
Utah,Bishop,Rob,RobBishopUT
Utah,Curtis,John,CurtisUT
Utah,Curtis,John,RepJohnCurtis
Utah,McAdams,Ben,BenMcAdams
Utah,McAdams,Ben,RepBenMcAdams
Utah,Stewart,Chris,RepChrisStewart
Utah,Stewart,Chris,StewartforUtah
Vermont,Welch,Peter,PeterWelch
Virginia,Beyer,Don,DonBeyerVA
Virginia,Beyer,Don,RepDonBeyer
Virginia,Cline,Ben,Cline4Virginia
Virginia,Cline,Ben,RepBenCline
Virginia,Connolly,Gerry,ElectConnolly
Virginia,Connolly,Gerry,GerryConnolly
Virginia,Griffith,Morgan,MorganGriffith
Virginia,Griffith,Morgan,RepMGriffith
Virginia,Luria,Elaine,ElaineLuriaVA
Virginia,Luria,Elaine,RepElaineLuria
Virginia,McEachin,Donald,Donald_McEachin
Virginia,McEachin,Donald,RepMcEachin
Virginia,Riggleman,Denver,Denver4VA
Virginia,Riggleman,Denver,RepRiggleman
Virginia,Scott,Bobby,BobbyScott
Virginia,Scott,Bobby,BobbyScott4VA3
Virginia,Spanberger,Abigail,RepSpanberger
Virginia,Spanberger,Abigail,SpanbergerVA07
Virginia,Wexton,Jennifer,JenniferWexton
Virginia,Wexton,Jennifer,RepWexton
Virginia,Wittman,Rob,ReElectWittman
Virginia,Wittman,Rob,RobWittman
Washington,DelBene,Suzan,RepDelBene
Washington,DelBene,Suzan,SuzanDelBene
Washington,Heck,Denny,DennyHeck
Washington,Heck,Denny,RepDennyHeck
Washington,Herrera Beutler,Jaime,HerreraBeutler
Washington,Herrera Beutler,Jaime,JaimeForUSRep
Washington,Jayapal,Pramila,PramilaJayapal
Washington,Jayapal,Pramila,RepJayapal
Washington,Kilmer,Derek,DerekKilmer
Washington,Kilmer,Derek,RepDerekKilmer
Washington,Larsen,Rick,RepRickLarsen
Washington,Larsen,Rick,larsenrick
Washington,Newhouse,Dan,RepNewhouse
Washington,Rodgers,Cathy,McMorris,TeamCMR
Washington,Rodgers,Cathy,McMorris,cathymcmorris
Washington,Schrier,Kim,DrKimSchrier
Washington,Schrier,Kim,RepKimSchrier
Washington,Smith,Adam,RepAdamSmith
Washington,Smith,Adam,electadamsmith
West Virginia,McKinley,David,RepMcKinley
West Virginia,Miller,Carol,CarolMillerWV
West Virginia,Miller,Carol,RepCarolMiller
West Virginia,Mooney,Alex,MooneyforWV
West Virginia,Mooney,Alex,RepAlexMooney
Wisconsin,Gallagher,Mike,MikeforWI
Wisconsin,Gallagher,Mike,RepGallagher
Wisconsin,Grothman,Glenn,GrothmanforWI
Wisconsin,Grothman,Glenn,RepGrothman
Wisconsin,Kind,Ron,RepRonKind
Wisconsin,Moore,Gwen,Gwen4Congress
Wisconsin,Moore,Gwen,RepGwenMoore
Wisconsin,Pocan,Mark,MarkPocan
Wisconsin,Pocan,Mark,repmarkpocan
Wisconsin,Sensenbrenner,Jim,JimPressOffice
Wisconsin,Sensenbrenner,Jim,RpSensenbrenner
Wisconsin,Steil,Bryan,RepBryanSteil
Wyoming,Cheney,Liz,Liz_Cheney
Wyoming,Cheney,Liz,RepLizCheney
